0.823000
0.828000
0.838000
0.836000
0.840000
0.837000
0.841000
0.846000
0.845000
0.846000
0.847000
0.845000
0.844000
0.843000
0.848000
0.846000
0.850000
0.860000
0.857000
0.860000
0.860000
0.873000
0.869000
0.865000
0.873000
0.870000
0.873000
0.870000
0.876000
0.878000
0.877000
0.879000
0.886000
0.885000
0.888000
0.890000
0.889000
0.892000
0.893000
0.896000
0.898000
0.892000
0.896000
0.902000
0.902000
0.905000
0.912000
0.905000
0.902000
0.911000
0.914000
0.913000
0.919000
0.926000
0.925000
0.926000
0.931000
0.934000
0.934000
0.927000
0.932000
0.932000
0.935000
0.947000
0.945000
0.950000
0.948000
0.952000
0.953000
0.954000
0.962000
0.963000
0.960000
0.958000
0.962000
0.964000
0.966000
0.964000
0.969000
0.970000
0.972000
0.973000
0.974000
0.976000
0.979000
0.978000
0.977000
0.978000
0.981000
0.984000
0.987000
0.988000
0.988000
0.985000
0.984000
0.987000
0.989000
0.990000
0.990000
0.991000
